"id","score","det.type","label","site","date"
"a138",0.372701555490494,NA,"Great Egret","LittleD",2023-03-17
"a140",0.369470983743668,NA,"Great Egret","LittleD",2023-03-17
"a142",0.363795280456543,NA,"Great Blue Heron","LittleD",2023-03-17
"a143",0.362076073884964,NA,"Wood Stork","LittleD",2023-03-17
"a144",0.359837144613266,NA,"Great Egret","LittleD",2023-03-17
"a145",0.356809079647064,NA,"Great Egret","LittleD",2023-03-17
"a147",0.342434942722321,NA,"Great Egret","LittleD",2023-03-17
"a148",0.339607775211334,NA,"White Ibis","LittleD",2023-03-17
"a149",0.326068222522736,NA,"Great Egret","LittleD",2023-03-17
"a150",0.319738388061523,NA,"Great Egret","LittleD",2023-03-17
"a151",0.313638210296631,NA,"White Ibis","LittleD",2023-03-17
"a152",0.295536726713181,NA,"Great Egret","LittleD",2023-03-17
"a153",0.289054453372955,NA,"Great Egret","LittleD",2023-03-17
"a154",0.28893917798996,NA,"Great Egret","LittleD",2023-03-17
"a155",0.288017779588699,NA,"Great Egret","LittleD",2023-03-17
"a156",0.287893891334534,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a157",0.283748149871826,NA,"Great Blue Heron","LittleD",2023-03-17
"a158",0.278110384941101,NA,"Great Egret","LittleD",2023-03-17
"a159",0.272527635097504,NA,"Great Egret","LittleD",2023-03-17
"a160",0.267128497362137,NA,"Great Egret","LittleD",2023-03-17
"a162",0.253186136484146,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a163",0.252793997526169,NA,"Great Egret","LittleD",2023-03-17
"a165",0.233656272292137,NA,"Great Egret","LittleD",2023-03-17
"a166",0.227465152740479,NA,"Great Egret","LittleD",2023-03-17
"a167",0.224403768777847,NA,"Great Egret","LittleD",2023-03-17
"a168",0.223470285534859,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a169",0.22204302251339,NA,"Great Egret","LittleD",2023-03-17
"a171",0.216658815741539,NA,"Great Egret","LittleD",2023-03-17
"a172",0.216359093785286,NA,"Great Egret","LittleD",2023-03-17
"a173",0.215856805443764,NA,"Wood Stork","LittleD",2023-03-17
"a174",0.213835164904594,NA,"Great Egret","LittleD",2023-03-17
"a175",0.213804423809052,NA,"Great Blue Heron","LittleD",2023-03-17
"a177",0.207687705755234,NA,"Great Egret","LittleD",2023-03-17
"a179",0.190322518348694,NA,"Great Egret","LittleD",2023-03-17
"a180",0.188424065709114,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a181",0.187626883387566,NA,"Great Egret","LittleD",2023-03-17
"a182",0.187228798866272,NA,"Great Egret","LittleD",2023-03-17
"a183",0.186736762523651,NA,"Great Egret","LittleD",2023-03-17
"a184",0.186593487858772,NA,"Great Egret","LittleD",2023-03-17
"a185",0.18432928621769,NA,"White Ibis","LittleD",2023-03-17
"a186",0.184176623821259,NA,"Great Egret","LittleD",2023-03-17
"a187",0.183176383376122,NA,"Great Egret","LittleD",2023-03-17
"a188",0.177101209759712,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a189",0.175440400838852,NA,"Great Egret","LittleD",2023-03-17
"a190",0.174597725272179,NA,"Great Blue Heron","LittleD",2023-03-17
"a191",0.172391578555107,NA,"Great Egret","LittleD",2023-03-17
"a192",0.168357938528061,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a193",0.167158186435699,NA,"Great Egret","LittleD",2023-03-17
"a194",0.165371134877205,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a195",0.162465527653694,NA,"Great Egret","LittleD",2023-03-17
"a196",0.153673067688942,NA,"Great Egret","LittleD",2023-03-17
"a197",0.15116785466671,NA,"Great Egret","LittleD",2023-03-17
"a198",0.150778397917747,NA,"Great Egret","LittleD",2023-03-17
"a199",0.148430392146111,NA,"Great Blue Heron","LittleD",2023-03-17
"a200",0.148076087236404,NA,"Great Egret","LittleD",2023-03-17
"a202",0.145529165863991,NA,"Great Egret","LittleD",2023-03-17
"a203",0.143875285983086,NA,"Great Egret","LittleD",2023-03-17
"a204",0.143186241388321,NA,"Great Egret","LittleD",2023-03-17
"a205",0.143033474683762,NA,"Great Egret","LittleD",2023-03-17
"a206",0.142429426312447,NA,"White Ibis","LittleD",2023-03-17
"a207",0.140915125608444,NA,"Great Egret","LittleD",2023-03-17
"a208",0.140723764896393,NA,"Great Egret","LittleD",2023-03-17
"a209",0.139997661113739,NA,"Great Egret","LittleD",2023-03-17
"a210",0.136478826403618,NA,"Great Egret","LittleD",2023-03-17
"a211",0.135526552796364,NA,"White Ibis","LittleD",2023-03-17
"a212",0.134453400969505,NA,"Great Egret","LittleD",2023-03-17
"a213",0.13358898460865,NA,"Great Egret","LittleD",2023-03-17
"a214",0.133244037628174,NA,"Great Egret","LittleD",2023-03-17
"a215",0.132007718086243,NA,"Great Blue Heron","LittleD",2023-03-17
"a216",0.13069811463356,NA,"Great Egret","LittleD",2023-03-17
"a217",0.130587309598923,NA,"Great Blue Heron","LittleD",2023-03-17
"a218",0.128911375999451,NA,"White Ibis","LittleD",2023-03-17
"a219",0.127193480730057,NA,"Great Egret","LittleD",2023-03-17
"a220",0.125614613294601,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a221",0.12332820892334,NA,"White Ibis","LittleD",2023-03-17
"a222",0.121365882456303,NA,"Great Egret","LittleD",2023-03-17
"a224",0.120086498558521,NA,"Great Egret","LittleD",2023-03-17
"a225",0.119002312421799,NA,"White Ibis","LittleD",2023-03-17
"a226",0.118650317192078,NA,"Great Egret","LittleD",2023-03-17
"a227",0.116926170885563,NA,"Great Egret","LittleD",2023-03-17
"a228",0.115263938903809,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a229",0.112912431359291,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a230",0.11286486685276,NA,"Great Egret","LittleD",2023-03-17
"a231",0.112079992890358,NA,"Great Egret","LittleD",2023-03-17
"a232",0.11179456114769,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a233",0.111671388149261,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a234",0.110964074730873,NA,"Great Egret","LittleD",2023-03-17
"a235",0.107897959649563,NA,"Roseate Spoonbill","LittleD",2023-03-17
"a236",0.107098609209061,NA,"Great Egret","LittleD",2023-03-17
"a237",0.106338612735271,NA,"White Ibis","LittleD",2023-03-17
"a238",0.106011740863323,NA,"Great Egret","LittleD",2023-03-17
"a239",0.104636721313,NA,"Great Egret","LittleD",2023-03-17
"a240",0.102579742670059,NA,"Great Egret","LittleD",2023-03-17
"a241",0.101432122290134,NA,"Great Blue Heron","LittleD",2023-03-17
"a242",0.101323693990707,NA,"Great Egret","LittleD",2023-03-17
"a1",0.780080497264862,"FP","Great Egret","StartMel",2023-02-27
"a39",0.222492024302483,"FP","Great Egret","StartMel",2023-02-27
"a100",0.129442244768143,"FP","Roseate Spoonbill","StartMel",2023-02-27
"a2",0.585917353630066,NA,"Great Egret","StartMel",2023-02-27
"a3",0.583710432052612,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a4",0.528301239013672,NA,"Great Egret","StartMel",2023-02-27
"a5",0.507454991340637,NA,"White Ibis","StartMel",2023-02-27
"a6",0.424109041690826,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a7",0.401226967573166,NA,"White Ibis","StartMel",2023-02-27
"a8",0.386852234601974,NA,"Great Blue Heron","StartMel",2023-02-27
"a9",0.368419766426086,NA,"White Ibis","StartMel",2023-02-27
"a10",0.337620317935944,NA,"White Ibis","StartMel",2023-02-27
"a11",0.334545403718948,NA,"White Ibis","StartMel",2023-02-27
"a12",0.325533598661423,NA,"White Ibis","StartMel",2023-02-27
"a13",0.316922456026077,NA,"White Ibis","StartMel",2023-02-27
"a14",0.314985752105713,NA,"White Ibis","StartMel",2023-02-27
"a15",0.301881283521652,NA,"White Ibis","StartMel",2023-02-27
"a16",0.292913496494293,NA,"White Ibis","StartMel",2023-02-27
"a17",0.288985073566437,NA,"Great Egret","StartMel",2023-02-27
"a18",0.286622226238251,NA,"White Ibis","StartMel",2023-02-27
"a19",0.284354567527771,NA,"White Ibis","StartMel",2023-02-27
"a20",0.281173020601273,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a21",0.27925381064415,NA,"White Ibis","StartMel",2023-02-27
"a22",0.275465607643127,NA,"White Ibis","StartMel",2023-02-27
"a23",0.275404691696167,NA,"White Ibis","StartMel",2023-02-27
"a24",0.274403750896454,NA,"White Ibis","StartMel",2023-02-27
"a25",0.272543877363205,NA,"Great Egret","StartMel",2023-02-27
"a26",0.271938055753708,NA,"White Ibis","StartMel",2023-02-27
"a27",0.269588112831116,NA,"Great Egret","StartMel",2023-02-27
"a28",0.266130834817886,NA,"White Ibis","StartMel",2023-02-27
"a29",0.263497978448868,NA,"White Ibis","StartMel",2023-02-27
"a30",0.259821444749832,NA,"White Ibis","StartMel",2023-02-27
"a31",0.258427739143372,NA,"White Ibis","StartMel",2023-02-27
"a32",0.258154213428497,NA,"White Ibis","StartMel",2023-02-27
"a33",0.256099104881287,NA,"White Ibis","StartMel",2023-02-27
"a34",0.24303674697876,NA,"White Ibis","StartMel",2023-02-27
"a35",0.235076919198036,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a36",0.226546421647072,NA,"White Ibis","StartMel",2023-02-27
"a37",0.22538386285305,NA,"White Ibis","StartMel",2023-02-27
"a38",0.223421692848206,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a40",0.222185686230659,NA,"Great Blue Heron","StartMel",2023-02-27
"a41",0.221768140792847,NA,"White Ibis","StartMel",2023-02-27
"a42",0.214379251003265,NA,"White Ibis","StartMel",2023-02-27
"a43",0.21305188536644,NA,"White Ibis","StartMel",2023-02-27
"a44",0.212417617440224,NA,"White Ibis","StartMel",2023-02-27
"a45",0.211207076907158,NA,"Great Egret","StartMel",2023-02-27
"a46",0.2086381316185,NA,"White Ibis","StartMel",2023-02-27
"a47",0.204292997717857,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a48",0.201200470328331,NA,"White Ibis","StartMel",2023-02-27
"a49",0.201104357838631,NA,"White Ibis","StartMel",2023-02-27
"a50",0.199874103069305,NA,"White Ibis","StartMel",2023-02-27
"a51",0.199715808033943,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a52",0.199520498514175,NA,"Great Egret","StartMel",2023-02-27
"a53",0.199503794312477,NA,"Great Egret","StartMel",2023-02-27
"a54",0.196009635925293,NA,"White Ibis","StartMel",2023-02-27
"a55",0.194806829094887,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a56",0.194642022252083,NA,"White Ibis","StartMel",2023-02-27
"a57",0.194241628050804,NA,"White Ibis","StartMel",2023-02-27
"a58",0.193221420049667,NA,"Great Egret","StartMel",2023-02-27
"a59",0.191800817847252,NA,"White Ibis","StartMel",2023-02-27
"a60",0.19160233438015,NA,"White Ibis","StartMel",2023-02-27
"a61",0.190371155738831,NA,"White Ibis","StartMel",2023-02-27
"a62",0.189439505338669,NA,"White Ibis","StartMel",2023-02-27
"a63",0.189285427331924,NA,"Great Egret","StartMel",2023-02-27
"a64",0.18720044195652,NA,"White Ibis","StartMel",2023-02-27
"a65",0.184073001146317,NA,"White Ibis","StartMel",2023-02-27
"a66",0.18388457596302,NA,"White Ibis","StartMel",2023-02-27
"a67",0.183322578668594,NA,"White Ibis","StartMel",2023-02-27
"a68",0.181242734193802,NA,"Great Blue Heron","StartMel",2023-02-27
"a69",0.180813074111938,NA,"Snowy Egret","StartMel",2023-02-27
"a70",0.177293047308922,NA,"White Ibis","StartMel",2023-02-27
"a71",0.173002064228058,NA,"White Ibis","StartMel",2023-02-27
"a72",0.172075316309929,NA,"White Ibis","StartMel",2023-02-27
"a73",0.169188380241394,NA,"White Ibis","StartMel",2023-02-27
"a74",0.16758981347084,NA,"White Ibis","StartMel",2023-02-27
"a75",0.165519133210182,NA,"White Ibis","StartMel",2023-02-27
"a76",0.16441598534584,NA,"White Ibis","StartMel",2023-02-27
"a77",0.162165284156799,NA,"Great Egret","StartMel",2023-02-27
"a78",0.152793169021606,NA,"Great Egret","StartMel",2023-02-27
"a79",0.146210446953773,NA,"White Ibis","StartMel",2023-02-27
"a80",0.145018488168716,NA,"White Ibis","StartMel",2023-02-27
"a81",0.144204691052437,NA,"Great Egret","StartMel",2023-02-27
"a82",0.143600210547447,NA,"White Ibis","StartMel",2023-02-27
"a83",0.143440574407578,NA,"White Ibis","StartMel",2023-02-27
"a84",0.141961961984634,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a85",0.141712456941605,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a86",0.141423180699348,NA,"Great Egret","StartMel",2023-02-27
"a87",0.141178131103516,NA,"White Ibis","StartMel",2023-02-27
"a88",0.140856191515923,NA,"Snowy Egret","StartMel",2023-02-27
"a89",0.140310674905777,NA,"White Ibis","StartMel",2023-02-27
"a90",0.138238221406937,NA,"White Ibis","StartMel",2023-02-27
"a91",0.133957386016846,NA,"Roseate Spoonbill","StartMel",2023-02-27
"a92",0.13383837044239,NA,"Great Egret","StartMel",2023-02-27
"a93",0.133722364902496,NA,"White Ibis","StartMel",2023-02-27
"a94",0.133060917258263,NA,"White Ibis","StartMel",2023-02-27
"a95",0.132643386721611,NA,"Great Egret","StartMel",2023-02-27
"a96",0.132627904415131,NA,"Great Egret","StartMel",2023-02-27
"a97",0.132277190685272,NA,"Great Egret","StartMel",2023-02-27
"a98",0.131908610463142,NA,"Great Egret","StartMel",2023-02-27
"a99",0.129731684923172,NA,"White Ibis","StartMel",2023-02-27
"a101",0.128429234027863,NA,"Great Egret","StartMel",2023-02-27
"a102",0.128149047493935,NA,"Great Egret","StartMel",2023-02-27
"a103",0.128039851784706,NA,"White Ibis","StartMel",2023-02-27
"a104",0.126803249120712,NA,"White Ibis","StartMel",2023-02-27
"a105",0.123537681996822,NA,"White Ibis","StartMel",2023-02-27
"a106",0.122325651347637,NA,"White Ibis","StartMel",2023-02-27
"a107",0.120858654379845,NA,"Great Egret","StartMel",2023-02-27
"a108",0.118286244571209,NA,"White Ibis","StartMel",2023-02-27
"a109",0.118131868541241,NA,"White Ibis","StartMel",2023-02-27
"a110",0.117859691381454,NA,"White Ibis","StartMel",2023-02-27
"a111",0.117578908801079,NA,"White Ibis","StartMel",2023-02-27
"a112",0.115615710616112,NA,"White Ibis","StartMel",2023-02-27
"a113",0.114411786198616,NA,"White Ibis","StartMel",2023-02-27
"a114",0.114259086549282,NA,"White Ibis","StartMel",2023-02-27
"a115",0.113671183586121,NA,"White Ibis","StartMel",2023-02-27
"a116",0.113249182701111,NA,"Great Egret","StartMel",2023-02-27
"a117",0.113153457641602,NA,"White Ibis","StartMel",2023-02-27
"a118",0.112480990588665,NA,"White Ibis","StartMel",2023-02-27
"a119",0.112081579864025,NA,"White Ibis","StartMel",2023-02-27
"a120",0.111841328442097,NA,"Snowy Egret","StartMel",2023-02-27
"a121",0.111704781651497,NA,"White Ibis","StartMel",2023-02-27
"a122",0.111188851296902,NA,"White Ibis","StartMel",2023-02-27
"a123",0.108911253511906,NA,"White Ibis","StartMel",2023-02-27
"a124",0.108686283230782,NA,"White Ibis","StartMel",2023-02-27
"a125",0.108502708375454,NA,"Great Egret","StartMel",2023-02-27
"a126",0.107855007052422,NA,"Great Egret","StartMel",2023-02-27
